Name	Mean(log(breast_black))	Mean(log(breast_white))	logFC	M-W U test pval	Adj pval
LRG1	6.378387663605352	6.796788730310896	-0.41840106670554356	0.37217143978212586	0.9968005456748952
GPRC5C	9.055009032315969	9.473328362079336	-0.41831932976336716	0.4308221592122584	0.9968005456748952
FOXE1	1.020858244250354	1.4390330183146542	-0.41817477406430026	0.17573433564422491	0.9968005456748952
IL34	8.194179913521706	8.612149951314228	-0.4179700377925215	0.08263635134609204	0.9968005456748952
MAST1	2.851072323062727	3.269029470472485	-0.4179571474097581	0.3754781198039433	0.9968005456748952
RIMBP3	1.6111225729644645	2.0273613054342996	-0.4162387324698351	0.1661199704495876	0.9968005456748952
E2F8	2.368655102940757	2.7848612234204686	-0.4162061204797114	0.38888541180776515	0.9968005456748952
HIST1H3I	0.26416041678685936	0.6803516462287774	-0.41619122944191805	0.30694214501182127	0.9968005456748952
FGL1	2.3900832681710877	2.8061083595940715	-0.4160250914229837	0.4308221592122584	0.9968005456748952
LRRC4	4.398485785934844	4.8144005155536	-0.41591472961875553	0.16991713310268586	0.9968005456748952
HGF	6.500812026089716	6.9166653796828825	-0.41585335359316655	0.09533762417276348	0.9968005456748952
AC002398.9	3.087389383485622	3.5031164194851354	-0.41572703599951355	0.10552192181899578	0.9968005456748952
GKN2	0.14602955718100322	0.5613668426934779	-0.41533728551247473	0.05482919984067525	0.9968005456748952
GNB1L	5.694962201864488	6.11026402171106	-0.41530181984657233	0.4130384010783754	0.9968005456748952
KCNU1	0.45271300379124213	0.8680124488220308	-0.41529944503078864	0.2277031437015954	0.9968005456748952
RGS14	7.44582570125855	7.86094079085189	-0.41511508959334	0.1515677341087306	0.9968005456748952
SCCPDH	9.20999883729395	9.624800808338437	-0.41480197104448635	0.1123134239761262	0.9968005456748952
GPR37L1	1.0111313887748303	1.425816041301296	-0.4146846525264656	0.30403735312763824	0.9968005456748952
EGR1	12.97750069073764	13.392000011706594	-0.4144993209689538	0.4867627325896079	0.9968005456748952
AC021860.1	3.251323408573175	3.665645650542823	-0.4143222419696482	0.1878121609429798	0.9968005456748952
XCL1	3.79364176881954	4.207939355607553	-0.41429758678801276	0.2277031437015954	0.9968005456748952
GOLGA7B	1.238636124801944	1.6527314733406375	-0.41409534853869356	0.13158760640666844	0.9968005456748952
AC117834.1	1.7433975258073398	2.157325930757877	-0.4139284049505374	0.8150829282509846	0.9968005456748952
SPATA18	7.202526491636912	7.616258887150066	-0.41373239551315333	0.4344314819685653	0.9968005456748952
GPRIN1	3.1833334878393402	3.596634961607196	-0.41330147376785575	0.24977113927297545	0.9968005456748952
C10orf131	1.441366514500997	1.8546388340346285	-0.4132723195336314	0.1363802156357895	0.9968005456748952
STX16-NPEPL1	5.131650706844196	5.5447761762810215	-0.4131254694368254	0.1661199704495876	0.9968005456748952
C15ORF37	1.8816479680055858	2.2944049939385365	-0.4127570259329507	0.7257303323445422	0.9968005456748952
CYP39A1	6.871649828316191	7.284280097238214	-0.4126302689220225	0.3821457091189773	0.9968005456748952
ZNF726	5.01834363124856	5.430814757739596	-0.41247112649103634	0.1642454875643975	0.9968005456748952
HIST1H1D	2.0427600628990095	2.4550408472258742	-0.41228078432686477	0.739627234587821	0.9968005456748952
DPF3	4.165919233016573	4.577703692928509	-0.411784459911936	0.3855065614783284	0.9968005456748952
ISLR2	4.857479432982436	5.269152735841939	-0.4116733028595032	0.3922822278203568	0.9968005456748952
SPACA4	1.2645392013344867	1.6760928254041543	-0.41155362406966756	0.395696975692875	0.9968005456748952
PGLYRP2	4.083719310324135	4.49508254389331	-0.41136323356917526	0.6224606558934542	0.9968005456748952
RHOXF1	4.291789895786423	4.7028938588688876	-0.4111039630824642	0.21835469056590184	0.9968005456748952
TSPAN19	1.18369280124282	1.5947084181022342	-0.4110156168594141	0.17770604497871978	0.9968005456748952
POU4F3	0.7915816601609826	1.2023358468471073	-0.4107541866861246	0.17770604497871978	0.9968005456748952
CXXC5	9.344165234955428	9.75479829552639	-0.41063306057096227	0.27329139740061603	0.9968005456748952
NNAT	7.7850059944102314	8.195340359076	-0.41033436466576934	0.6532268401035477	0.9968005456748952
ARL17A	7.075834906698321	7.4861308175962735	-0.41029591089795225	0.12091299894640051	0.9968005456748952
SPA17	7.412483715613154	7.8226655197157	-0.410181804102546	0.19619766291266105	0.9968005456748952
NEUROG3	0.3499699379591726	0.760148167897334	-0.4101782299381614	0.20266450360161803	0.9968005456748952
CCL7	0.8199473422811628	1.2300918900771671	-0.4101445477960043	0.6311869945505311	0.9968005456748952
APOC2	5.820835791679816	6.230967714279077	-0.4101319225992617	0.6800781458010454	0.9968005456748952
AC011530.4	2.1401626925047252	2.5502285383182772	-0.410065845813552	0.27599529775614073	0.9968005456748952
A2ML1	2.9120910159153026	3.3221437243557403	-0.41005270844043773	0.6755734950548424	0.9968005456748952
EMC9	7.85499343569349	8.264934468713193	-0.4099410330197033	0.0540567140371504	0.9968005456748952
NXPH3	6.443233589985785	6.85291411612891	-0.40968052614312533	0.33699802954170655	0.9968005456748952
CGREF1	7.224204227298308	7.633875154709628	-0.4096709274113204	0.482915240748893	0.9968005456748952
FSCN1	9.139162304847968	9.548534293906497	-0.40937198905852945	0.17573433564422491	0.9968005456748952
BANF2	0.0	0.40927545162367684	-0.40927545162367684	0.30115087819951325	0.9968005456748952
EEF1D	13.225000083737584	13.633866748288533	-0.4088666645509491	0.07231406855139921	0.9968005456748952
MYO18B	1.6131501105730894	2.021790843027768	-0.40864073245467836	0.49450715109706633	0.9968005456748952
MAGEA2B	0.0	0.4085298808490384	-0.4085298808490384	0.7119231506921901	0.9968005456748952
PPM1E	1.410668053622196	1.8188987372410486	-0.4082306836188525	0.35271251955278327	0.9968005456748952
AC069368.3	1.670012974125328	2.0779699465416184	-0.40795697241629036	0.45645097049756655	0.9968005456748952
ADARB2	2.9079643537110047	3.3154142073491917	-0.407449853638187	0.5923401158937561	0.9968005456748952
OCEL1	9.017495041193232	9.424667014341532	-0.40717197314829967	0.1331704208771286	0.9968005456748952
SOCS1	5.677592153494593	6.084680836451318	-0.40708868295672485	0.5966019255435465	0.9968005456748952
NUDT1	8.449167956312591	8.85573286771442	-0.40656491140182816	0.03221022806425966	0.9968005456748952
AF165138.7	0.28140816287891485	0.6878520242262313	-0.4064438613473164	0.16054438990208808	0.9968005456748952
LCNL1	1.3922402098898454	1.7986527924443976	-0.40641258255455215	0.17969417851545832	0.9968005456748952
C1QTNF3	7.5008719003040945	7.90678287228657	-0.4059109719824754	0.33699802954170655	0.9968005456748952
TMEM101	9.398334537721562	9.804133948553286	-0.4057994108317242	0.4453636610672429	0.9968005456748952
KRT6A	5.666625493145452	6.072196528291253	-0.40557103514580106	0.5966019255435465	0.9968005456748952
AP000974.1	1.4942440063844584	1.8995782700936967	-0.4053342637092383	0.2652886277004942	0.9968005456748952
LAMA5	9.618335862766752	10.023599811041734	-0.4052639482749818	0.2277031437015954	0.9968005456748952
TMEM210	2.1220166290752496	2.52726386560943	-0.4052472365341804	0.32174100390797744	0.9968005456748952
OTC	1.285991927982059	1.6910638090202508	-0.4050718810381917	0.17183994239922928	0.9968005456748952
PBX3	8.336664974102108	8.74160497317875	-0.40493999907664247	0.11944499769858896	0.9968005456748952
SERPINA9	0.6543687604982191	1.0591897908517474	-0.40482103035352823	0.5341970091118078	0.9968005456748952
CTC-786C10.1	4.466754346951741	4.87143480263528	-0.40468045568353883	0.08708633265302268	0.9968005456748952
SBNO2	8.619169585215	9.023732577607953	-0.4045629923929539	0.007423145667491804	0.9968005456748952
F5	3.5042298081873593	3.9085345965395337	-0.4043047883521744	0.4490422720997207	0.9968005456748952
CEBPB	9.909166102471191	10.313465409746332	-0.4042993072751404	0.19407600870256303	0.9968005456748952
KLF4	10.345833432524081	10.74999884550715	-0.40416541298306896	0.12540179453927314	0.9968005456748952
AXDND1	1.4732429061060415	1.8770496660193736	-0.40380675991333215	0.22066553374202913	0.9968005456748952
MS4A14	4.859264316157876	5.263026908170862	-0.4037625920129857	0.29543285043931533	0.9968005456748952
GNG3	2.355967127306472	2.7595675650439158	-0.4036004377374436	0.15871764168863178	0.9968005456748952
LY6E	12.092499428212252	12.495866381817233	-0.40336695360498176	0.153331785907463	0.9968005456748952
DLEU1	6.546658546542232	6.949861287103247	-0.40320274056101546	0.10160606064685784	0.9968005456748952
C10orf95	2.1755120063008637	2.5785292290897783	-0.4030172227889146	0.4527380620491841	0.9968005456748952
TBC1D3	5.621619554012599	6.0245381478151545	-0.40291859380255524	0.5301568464734608	0.9968005456748952
MAMSTR	4.79001847653252	5.192926608894132	-0.4029081323616124	0.30986525936179354	0.9968005456748952
ANKRD34B	0.49739453503916	0.9002615292612223	-0.4028669942220623	0.3187445718849643	0.9968005456748952
MAB21L3	1.2736759626858716	1.6761797975688184	-0.40250383488294683	0.3187445718849643	0.9968005456748952
HIST1H2AL	0.6924689424475367	1.094950658736502	-0.40248171628896545	0.38888541180776515	0.9968005456748952
AL583828.1	0.3408536426812019	0.7431729941565809	-0.402319351475379	0.5062461994287337	0.9968005456748952
OLFML2B	8.209166468387984	8.611328115235915	-0.4021616468479312	0.19833626116586422	0.9968005456748952
ECE2	5.648305814374386	6.050249642627859	-0.4019438282534731	0.28421620743647835	0.9968005456748952
FOXA3	1.7056918733930155	2.1075812906615483	-0.4018894172685328	0.5023169668785112	0.9968005456748952
CTU1	4.3767557520616505	4.778546913730988	-0.4017911616693377	0.07837249165615101	0.9968005456748952
GMPR	7.408325989387712	7.809999418667376	-0.401673429279664	0.28145768484462197	0.9968005456748952
RRP7A	9.03833000251118	9.439867231243669	-0.4015372287324883	0.020661138966558745	0.9968005456748952
HLA-DPA1	12.550000578043216	12.951466682003458	-0.4014661039602423	0.3788028854848392	0.9968005456748952
EVA1C	9.67416702823367	10.075332011994204	-0.401164983760534	0.14297856416193055	0.9968005456748952
A1BG	7.640805656888738	8.041729788661446	-0.40092413177270725	0.21835469056590184	0.9968005456748952
C10orf90	5.8665950337843915	6.26704172187589	-0.4004466880914981	0.4308221592122584	0.9968005456748952
C1orf106	5.487519271522493	5.887853385554407	-0.40033411403191366	0.2897879908518828	0.9968005456748952
FGFR4	5.24323620624898	5.643487781924721	-0.40025157567574077	0.5382526579885009	0.9968005456748952
FKBP8	11.581666742158596	11.981866947482015	-0.4002002053234186	0.02935252039575742	0.9968005456748952
DUSP8	7.2358363138752635	7.635860253018151	-0.4000239391428879	0.27329139740061603	0.9968005456748952
STAP1	3.0139188538822324	3.4137917228851467	-0.3998728690029143	0.3788028854848392	0.9968005456748952
CYP2S1	4.699152508774404	5.0989022682475715	-0.3997497594731678	0.1878121609429798	0.9968005456748952
C11orf91	1.4749680053100214	1.8746004094889088	-0.39963240417888746	0.23733336648144743	0.9968005456748952
BANK1	5.736707213757247	6.136145497421856	-0.3994382836646091	0.25231237392915395	0.9968005456748952
CCDC106	7.7274978148219775	8.126934955152665	-0.39943714033068733	0.19619766291266105	0.9968005456748952
SIVA1	10.071666298829504	10.470800141395701	-0.3991338425661972	0.037502956881773186	0.9968005456748952
ALB	7.572517746406866	7.971325496415203	-0.3988077500083378	0.7257303323445422	0.9968005456748952
CKB	10.303333605858453	10.702133735393984	-0.39880012953553035	0.5062461994287337	0.9968005456748952
TCF7L1	9.190002069923473	9.588533930053416	-0.3985318601299426	0.21606128757769327	0.9968005456748952
FZD3	5.951734213782512	6.3498783108201255	-0.3981440970376138	0.32174100390797744	0.9968005456748952
PRSS36	5.647502109865449	6.045458262784918	-0.39795615291946884	0.1446658241194454	0.9968005456748952
BCL2L12	7.484163900702794	7.8818673032315365	-0.3977034025287427	0.25231237392915395	0.9968005456748952
SPC25	4.339975420915828	4.7375925032287425	-0.39761708231291415	0.6443731499599503	0.9968005456748952
TRIB1	9.965000914205566	10.362532918291313	-0.39753200408574685	0.2897879908518828	0.9968005456748952
CCDC80	11.807499349314911	12.204933182569045	-0.3974338332541336	0.3688828716081435	0.9968005456748952
CYP2W1	0.29741890550991	0.6947576179780365	-0.39733871246812646	0.11944499769858896	0.9968005456748952
STAR	3.0281869055761064	3.425453039156645	-0.39726613358053875	0.43805820953012475	0.9968005456748952
SLC22A2	0.2683608295732963	0.6655747171310618	-0.39721388755776543	0.1446658241194454	0.9968005456748952
ABHD14A-ACY1	3.75243494033748	4.149647152515273	-0.39721221217779323	0.30986525936179354	0.9968005456748952
ATF3	10.930831736128193	11.32786711741027	-0.3970353812820768	0.4714725256270651	0.9968005456748952
CLEC4F	4.104976605844101	4.501972642447431	-0.3969960366033298	0.6576721644197554	0.9968005456748952
DUSP5	8.664172944649058	9.060933485679719	-0.3967605410306607	0.27599529775614073	0.9968005456748952
SERTAD1	8.102501161428595	8.499070435371598	-0.3965692739430029	0.06664461092443141	0.9968005456748952
HPDL	3.179316684127283	3.5757374341089827	-0.39642074998169985	0.5796392710816556	0.9968005456748952
PHLDA2	6.313345186835041	6.709709026040782	-0.39636383920574136	0.4906267281043789	0.9968005456748952
MPZL2	9.016653906465399	9.412932003053227	-0.3962780965878281	0.3187445718849643	0.9968005456748952
ILDR2	1.1671900809071483	1.5633350440090346	-0.3961449631018863	0.1878121609429798	0.9968005456748952
ACBD7	3.42721729038561	3.8233014381021295	-0.39608414771651956	0.30694214501182127	0.9968005456748952
C10orf105	1.7682093017311533	2.164192566235688	-0.3959832645045347	0.3495330881676245	0.9968005456748952
FAM9C	0.5832240383250108	0.9789564246353212	-0.3957323863103104	0.24977113927297545	0.9968005456748952
LIME1	5.489971766190533	5.885490505731316	-0.3955187395407833	0.30115087819951325	0.9968005456748952
TTYH3	8.12583484439642	8.521200352737322	-0.3953655083409018	0.20485425250567324	0.9968005456748952
TMEM187	7.385004431039704	7.780269606140566	-0.395265175100862	0.023900256137305176	0.9968005456748952
TANC2	7.180830519773953	7.575996558758752	-0.3951660389847991	0.22299386153439427	0.9968005456748952
FGF9	3.2270233603568026	3.622091077810437	-0.39506771745363434	0.19833626116586422	0.9968005456748952
LTC4S	6.854977322377923	7.250009293054649	-0.395031970676726	0.2277031437015954	0.9968005456748952
MKI67	4.578500624611363	4.973212308679411	-0.39471168406804846	0.5301568464734608	0.9968005456748952
PPP1R14C	5.835056805417931	6.229687260381083	-0.39463045496315186	0.5966019255435465	0.9968005456748952
AP005482.1	4.520860414767037	4.915196383328471	-0.3943359685614345	0.15511140824623326	0.9968005456748952
AC090616.2	3.3409279488917316	3.7350621059957567	-0.3941341571040251	0.5505115659268509	0.9968005456748952
KIF6	3.6332572989575795	4.027359840543638	-0.3941025415860584	0.27599529775614073	0.9968005456748952
GSTP1	13.078333083007045	13.472266774563442	-0.3939336915563967	0.42009913722307535	0.9968005456748952
KCNC4	6.721668556213085	7.1156014011468525	-0.3939328449337678	0.14981918285196627	0.9968005456748952
CMTM8	7.919984829612818	8.313732921550102	-0.393748091937284	0.1878121609429798	0.9968005456748952
MSLNL	0.24469733445579633	0.638274043236763	-0.3935767087809666	0.23008418191625102	0.9968005456748952
ARG2	6.22000975852943	6.613458136607136	-0.3934483780777063	0.2092852608192105	0.9968005456748952
RP11-5A19.5	4.340961850574684	4.734327551584082	-0.39336570100939827	0.482915240748893	0.9968005456748952
MADCAM1	2.1496534465603245	2.5428044977487274	-0.3931510511884029	0.1878121609429798	0.9968005456748952
C14orf178	0.6874963690668277	1.0804826916120274	-0.3929863225451997	0.29260127988264706	0.9968005456748952
NOXA1	5.964132684372404	6.3570707302398395	-0.3929380458674352	0.3401043685615801	0.9968005456748952
NRXN1	4.723406227560577	5.115967009059473	-0.3925607814988954	0.5261322633889747	0.9968005456748952
MRPL2	9.826667621143315	10.218933214729658	-0.39226559358634283	0.024677136998399796	0.9968005456748952
KRTAP5-9	1.8296597342287564	2.221825271403752	-0.39216553717499547	0.117990997556088	0.9968005456748952
AC024940.1	0.7209951748364625	1.113055028993736	-0.3920598541572735	0.09780679096767386	0.9968005456748952
LRRC7	2.227709991544432	2.6197142731448206	-0.3920042816003888	0.2092852608192105	0.9968005456748952
MROH1	7.338334673789748	7.730272072562946	-0.391937398773198	0.08822853193958535	0.9968005456748952
CDH26	4.046798220520885	4.43863204188679	-0.39183382136590517	0.20049185712874218	0.9968005456748952
RBL1	0.1904501849051874	0.5822554939698088	-0.3918053090646214	0.12389131916687712	0.9968005456748952
FIGLA	1.585183606566855	1.9767280746422724	-0.39154446807541743	0.39912962006150876	0.9968005456748952
MEGF6	7.440816074795358	7.832268356756769	-0.3914522819614108	0.30115087819951325	0.9968005456748952
CYP4F31P	0.5794691349237738	0.9708168512777424	-0.3913477163539686	0.5181302014501532	0.9968005456748952
PPP1R16A	9.058334201776395	9.449332869068108	-0.3909986672917132	0.1363802156357895	0.9968005456748952
ECSIT	9.229166345959044	9.62013362157754	-0.39096727561849676	0.015054848142722288	0.9968005456748952
