Name	Mean(log(Black))	Mean(log(White))	logFC	M-W U test pval	Adj pval
GOLGA6L10	1.9463080491115778	1.066173924794117	0.8801341243174607	1.8111068200710179E-12	3.950164958938129E-11
QRICH2	5.974004531165982	5.094509814150662	0.8794947170153202	0.0	0.0
CLEC18A	3.7339151920279896	2.856783318374978	0.8771318736530116	4.865885472327136E-12	9.202233252546396E-11
PSORS1C2	2.6691976515633162	1.7939027065130961	0.8752949450502201	1.4187029376611093E-5	5.2978096987254714E-5
CCL18	6.956123246637499	6.084092511825592	0.872030734811907	8.775536190841482E-5	2.7526707734689125E-4
TPRXL	3.7062080766782572	2.835456654300539	0.8707514223777184	6.240974098625784E-7	3.2080333131293475E-6
SPRR1B	2.4024396464808495	1.532279068110043	0.8701605783708064	8.683232338982938E-4	0.002175227336417569
PRR7	6.641685581828906	5.778823796484186	0.8628617853447196	5.846434447676074E-13	1.503887911879614E-11
CAPS	10.292325582498002	9.429911166340208	0.8624144161577938	2.7653485057399507E-9	2.4796911367078276E-8
C1QL4	2.608426285603352	1.7462203566868735	0.8622059289164787	3.110142780449188E-5	1.0693207535877026E-4
CDCA7	6.713869984765204	5.852382433560886	0.8614875512043181	2.5304254828162343E-6	1.1262001195759837E-5
DNER	2.855660864607028	1.9958406674661444	0.8598201971408836	4.1244606792678606E-4	0.0011131398620454398
LGALS4	3.9769737655148703	3.1186445938183134	0.8583291716965569	1.2360901191499352E-10	1.5429522446853063E-9
HIST1H2AH	2.8060185173913093	1.9478661974854516	0.8581523199058576	1.582975273084486E-8	1.1863845956137719E-7
DLX4	5.006678300684861	4.148608379471062	0.858069921213799	5.926758972485402E-9	4.9129783526128425E-8
PRSS45	3.040150371886374	2.1821284441667594	0.8580219277196144	1.5547511056368535E-9	1.4610488718193178E-8
NPW	4.08032288221196	3.224459208360251	0.8558636738517094	3.6401608393465956E-5	1.2333880782545154E-4
FAM101A	6.438070651080376	5.583069336910111	0.8550013141702646	1.8227873876952572E-8	1.342361662139346E-7
DNPH1	10.781760303321057	9.927552037165116	0.8542082661559416	0.0	0.0
CBS	8.006766997712468	7.153029516976465	0.8537374807360028	8.054133852075651E-7	4.055346577661094E-6
RBP1	10.450000406957251	9.60019408276265	0.849806324194601	9.657922328543123E-8	5.950273391320275E-7
GABBR2	2.0551202132339803	1.2058670961475613	0.849253117086419	1.329641808658355E-4	4.016493053455956E-4
PRSS50	3.8833057040740506	3.0355131657397387	0.8477925383343119	6.638244792744885E-7	3.3883327961174286E-6
UBE2C	10.720281302553403	9.872878703551288	0.8474025990021143	2.8749003178063504E-11	4.337836337024793E-10
CBX2	7.354947069594059	6.507647702971802	0.8472993666222566	5.178069484301773E-8	3.4081316027504115E-7
NT5DC4	2.0912879631778987	1.2453280901389254	0.8459598730389732	1.7460510090216985E-5	6.373838640269226E-5
C11orf71	6.3864146192685745	5.54153069676215	0.8448839225064244	7.333023077649159E-13	1.8344645094800344E-11
ATP6V1C2	6.029926655348189	5.185319882912402	0.8446067724357871	1.5081480819745252E-7	8.920556306891864E-7
IGLL5	9.29294731028016	8.449175509842135	0.8437718004380255	4.6617654311209566E-4	0.0012439570993637342
SLC28A1	2.3769596510467803	1.5338762407538078	0.8430834102929725	2.535204912668121E-8	1.8092144149495226E-7
AC009065.1	1.2365200874428173	0.39405406180386937	0.8424660256389479	3.0873551590815396E-6	1.3525838863890547E-5
GLDC	4.603425399106233	3.762514331364129	0.8409110677421041	1.5045662078216893E-5	5.5784120066874195E-5
CCL25	2.4452112629888125	1.6064342913934038	0.8387769715954088	6.038885169701302E-9	4.999098941390914E-8
AC002398.9	4.80192051852711	3.968099152003692	0.8338213665234182	1.1847746361759448E-7	7.144740289415995E-7
MYLK2	3.1419031819613026	2.3091766301020273	0.8327265518592752	9.992007221626409E-16	6.815521929597759E-14
H2AFB3	2.316791808208979	1.4841494242884727	0.8326423839205064	6.182832024137497E-13	1.5770551375853234E-11
LGALS2	6.339568710163382	5.507141291900458	0.8324274182629239	7.18789429188238E-6	2.8663440079650076E-5
TUBB8	3.9882164142407173	3.1569662593674717	0.8312501548732456	4.631450778447288E-11	6.646807058871711E-10
RCOR2	5.801824500141818	4.970927086642695	0.8308974134991223	9.809041134900554E-9	7.750206383896265E-8
KIAA0125	4.390306999602528	3.5622821583007607	0.828024841301767	5.654937657073589E-5	1.8423564331059787E-4
AQP5	5.406831185461138	4.579856720891279	0.8269744645698598	0.02509038478216974	0.0438822709740589
AMN	3.19630559340066	2.3694403646724207	0.8268652287282392	5.373845812783884E-11	7.557411578565259E-10
TNFRSF25	7.621478933499724	6.794689541373342	0.8267893921263827	7.771561172376096E-15	3.9315464464253737E-13
SLC26A10	4.748167880961332	3.9214166822804297	0.8267511986809022	2.2015722578316854E-12	4.6949688477319265E-11
FUT7	3.665949425251966	2.8395722005347266	0.8263772247172394	6.913570826938553E-10	7.077568965722594E-9
AGER	6.30029226387675	5.475435500649875	0.8248567632268742	4.440892098500626E-16	3.4415968892720597E-14
TRPV3	3.4129500305338993	2.5882316898866082	0.8247183406472911	7.806445267988238E-9	6.307496948562635E-8
TUBB4A	3.5423991996242603	2.7178337540947135	0.8245654455295468	6.870137649883645E-7	3.498851982093986E-6
CDC20	9.826197888999884	9.002077508348444	0.8241203806514399	6.015699050010426E-11	8.312436350439293E-10
HAPLN3	8.71380252632177	7.890488606581613	0.8233139197401567	1.0652808091204946E-7	6.499462008610535E-7
ATAD3B	8.08739363154729	7.26480583592021	0.8225877956270793	0.0	0.0
C2CD4D	4.976530510491594	4.154676829540617	0.8218536809509773	4.881994808414447E-11	6.962481554490517E-10
FGFBP2	4.184323983214279	3.36337339524988	0.8209505879643988	5.470808063189336E-4	0.0014354467144043251
HIST3H2A	8.49350411488684	7.672611658242697	0.8208924566441427	4.659631365200312E-7	2.4676128648743264E-6
E2F1	8.388099350672764	7.567491303453215	0.8206080472195492	2.9976021664879227E-15	1.7167399577383032E-13
APOE	13.17007034159161	12.350103934812688	0.8199664067789207	5.713207684721056E-13	1.4779678743485778E-11
TLX1	2.419072322115596	1.599112871703539	0.8199594504120569	0.014247422228297224	0.026697608151224305
BOP1	10.096197169369576	9.277003179687455	0.8191939896821214	0.0	0.0
LHX2	3.7771308811160904	2.958082654632319	0.8190482264837713	2.3117721408283387E-5	8.202219799097157E-5
SLC7A5	9.729365136827324	8.91051889136373	0.818846245463595	8.148760555215517E-10	8.19013395317798E-9
CHTF18	8.888028090596455	8.069258696328406	0.818769394268049	0.0	0.0
C11orf86	1.672994167336078	0.8558423832316596	0.8171517841044184	0.001442162848681594	0.0034221068143568977
ISG15	12.12464767948248	11.307804444443692	0.8168432350387889	8.275207280528107E-7	4.1528816476433695E-6
DLL3	2.615992003397231	1.8001143604164125	0.8158776429808183	7.629851971113766E-6	3.031301572816839E-5
RAET1L	3.1911838494209555	2.376548316987136	0.8146355324338193	0.003380318300359897	0.0073798078261992864
RNF112	3.3592403361466654	2.5461941969579778	0.8130461391886876	1.8485213360008856E-13	5.5737202932530015E-12
RFPL3S	4.381157141849425	3.5722386583484127	0.8089184835010119	4.107825191113079E-14	1.5816429678763509E-12
S100A7	6.102048223399431	5.2937115045972085	0.8083367188022228	0.07197232558364541	0.11136448543155057
CROCC	8.030989538637547	7.223588729940534	0.8074008086970128	0.0	0.0
CTD-2545M3.6	1.2108915619858882	0.4037780963172088	0.8071134656686794	5.512777896399257E-6	2.2632712139139602E-5
BGLAP	4.501990759975876	3.6955552133416623	0.8064355466342139	7.260303469536211E-12	1.309154918685084E-10
DDN	2.3260038956138036	1.5208355604434591	0.8051683351703445	1.3260077813548321E-8	1.0112752811572111E-7
GFRA3	3.057946071122792	2.253073396386822	0.8048726747359698	3.9203491384309785E-6	1.6712874182842927E-5
FAM207A	9.282887461368269	8.479391693280084	0.8034957680881849	0.0	0.0
LRFN4	8.570001319432484	7.767805165041332	0.8021961543911518	1.021405182655144E-13	3.3821511248209965E-12
PTGER1	1.9682358984338804	1.1681066819007155	0.8001292165331648	1.0103029524088925E-14	4.880540416252188E-13
CDCA3	8.975351455351625	8.177062300304662	0.7982891550469624	2.015276834299584E-12	4.343458190090417E-11
RUFY4	3.852732402482226	3.0557420869131597	0.7969903155690661	5.155325744077288E-8	3.3956163635130407E-7
FSD1	3.5073053311875535	2.7103226813161196	0.7969826498714339	1.2369217106122932E-6	5.953176055409906E-6
TSPO	12.376126685111407	11.5797626145522	0.796364070559207	0.0	0.0
KIFC2	9.387183130309202	8.591039229630635	0.7961439006785671	3.452793606584237E-14	1.3581485348404346E-12
UGT8	4.488321249245414	3.693411669992887	0.7949095792525265	0.004221434201967966	0.00900876021633942
SOX10	6.0865369230997475	5.292256081561055	0.7942808415386926	0.02692620031958659	0.046783052873527096
NPIPA7	9.546197522474557	8.752344206642197	0.7938533158323597	1.836575336255919E-11	2.923750876214405E-10
RAD54L	7.351062159175583	6.557593706692192	0.793468452483391	2.353672812205332E-14	9.831442489881538E-13
ADAT3	6.165291163150744	5.373656991706715	0.7916341714440289	7.194245199571014E-14	2.549058240750726E-12
RECQL4	9.20528237182593	8.414526194629131	0.7907561771967995	6.483702463810914E-14	2.3290175398604414E-12
SOX11	4.3702752980619834	3.580340487118742	0.7899348109432416	6.539359563182412E-4	0.001685701576287022
HGFAC	2.6872152377377985	1.8974191404810095	0.789796097256789	4.96041430153582E-10	5.264514292515755E-9
GSTT2B	5.981055225960434	5.191300351791014	0.7897548741694198	2.072650261863984E-6	9.43206061196074E-6
AP001055.1	3.766217488355135	2.978229918930205	0.7879875694249301	8.556441954965521E-8	5.329340659501781E-7
CXCR5	3.6095783514941195	2.8240194600477126	0.7855588914464069	9.679395051986894E-4	0.00239740436130539
LILRA3	2.7458118097298416	1.9604962080933295	0.7853156016365122	5.644535826521135E-7	2.930395851556526E-6
TNNI3	4.786375906557435	4.001810236616283	0.7845656699411521	0.0032136782268218367	0.007043021403956594
FTCD	3.364824833161714	2.581329514396487	0.7834953187652269	1.4377968953760423E-5	5.3603187428021455E-5
FKSG62	2.6361880459890044	1.852913570407972	0.7832744755810324	3.4526544446356056E-5	1.1748830856820561E-4
SOX8	4.171351616023946	3.388147297404794	0.783204318619152	0.0024174155140449516	0.005448084561537762
TONSL	7.619294429171147	6.8365296767004065	0.7827647524707402	1.1102230246251565E-16	1.0422361713646057E-14
DLX6	2.2146352881842275	1.4326665367295668	0.7819687514546607	3.1531480638280485E-5	1.0828801157540339E-4
CD79B	7.232042990946696	6.4505131377727745	0.7815298531739217	1.7538348494605671E-6	8.13157848227491E-6
TMPRSS5	3.384312392166493	2.6032904152046834	0.7810219769618096	3.24085951000086E-5	1.1096546981788993E-4
KRT6B	7.4663799812772425	6.68615309955778	0.7802268817194626	0.03430976805426922	0.05787787104523444
BRICD5	6.562183296778433	5.781967310067334	0.7802159867110987	6.742384428548576E-12	1.226696355771495E-10
ANKS6	6.729432286227608	5.950090346622919	0.7793419396046888	1.069249022656038E-9	1.0458197207632528E-8
CSNK2B-LY6G5B-1181	5.197912395860848	4.418635484068054	0.7792769117927936	4.162004074714787E-12	8.020996635841872E-11
CD7	6.963236628381063	6.184353191354224	0.7788834370268392	8.947184209073811E-7	4.454513909667912E-6
ORC6	7.62239957073777	6.843649238638738	0.7787503320990314	2.1376234116132764E-12	4.574664814606462E-11
AZI1	8.343170182140453	7.564555600302746	0.778614581837707	0.0	0.0
BIRC5	9.267254412125471	8.489270530215768	0.7779838819097034	4.399303143998168E-11	6.363789424820861E-10
BCL11A	6.017257773413592	5.240641582042159	0.7766161913714331	8.300351551451257E-4	0.002089371146579548
TROAP	8.730139400221836	7.953662792970218	0.7764766072516176	6.820910503080313E-11	9.270330006126766E-10
RP11-178L8.4	3.8466584159457766	3.0715383365591746	0.775120079386602	2.8140578756108425E-10	3.179256949790612E-9
CXCL1	4.85694434633202	4.082370333438872	0.7745740128931482	3.069542315254914E-4	8.541253574548891E-4
KLK8	5.369593379040065	4.596586725747742	0.773006653292323	0.08159414026755829	0.1243716506990937
C1orf61	3.8122415305278063	3.039560865870195	0.7726806646576114	1.1878084146266232E-6	5.7349859085843226E-6
RIPPLY2	1.6426150522719727	0.8701164752017956	0.7724985770701771	3.756624601047864E-5	1.269778159507864E-4
FAM132B	4.063937963387384	3.292513451220224	0.7714245121671603	4.8652089024159295E-9	4.100193638630213E-8
APBA2	6.085638404430525	5.314520496859842	0.7711179075706829	4.802564013139943E-9	4.0549047662171825E-8
CD79A	7.459782339192499	6.68902177471693	0.7707605644755686	6.768333611664179E-4	0.0017366144228744438
FAM64A	7.541700656375199	6.774338611194105	0.7673620451810939	3.295324013663503E-10	3.6549598621705068E-9
LCN2	7.869726124988522	7.105008653936995	0.7647174710515268	0.006530202921817385	0.013326765532512126
NOTUM	3.427152156122492	2.663112882112865	0.7640392740096269	1.5085845044837676E-5	5.589896438587665E-5
PAQR6	6.62310167839591	5.860023187008953	0.763078491386957	4.096114558649333E-10	4.453638109977412E-9
ISG20	10.039859835429484	9.27925882757511	0.7606010078543743	1.7630341631047486E-13	5.333617637618552E-12
GJB6	2.706293788904346	1.9463621593739442	0.7599316295304017	1.393348429193919E-4	4.190860708914889E-4
C11orf89	3.0493590149971217	2.2894371744972863	0.7599218404998354	2.8876713464853765E-8	2.022702713930449E-7
TMEM105	4.239083262335535	3.480069974603525	0.7590132877320097	3.34727606265961E-6	1.4504066536558844E-5
PDCD1	4.839117711456945	4.081353782647971	0.7577639288089735	2.0055105687255548E-6	9.160862422279861E-6
CENPA	7.946618464270748	7.189627158508572	0.7569913057621758	6.1602797307713786E-9	5.083417057399563E-8
ZNF695	5.825454280959428	5.068775371714797	0.7566789092446307	5.766270879670188E-7	2.986783994896287E-6
LINGO3	3.03681294223058	2.2803208360578036	0.7564921061727765	7.804280555134824E-10	7.86560915717296E-9
ZBP1	6.0252168678371625	5.269106863121501	0.7561100047156613	1.6369003449256958E-5	6.0163933565664525E-5
ZAP70	6.3227641731411985	5.566868495499306	0.7558956776418926	1.083262408996255E-6	5.274966575572138E-6
OTX1	5.24120929118364	4.485783190583198	0.7554261006004426	7.621261992607486E-7	3.8533709997048176E-6
ARHGAP40	5.271832541473328	4.5166955914639075	0.7551369500094207	0.005175588909931417	0.01081682639748347
H2AFB2	2.207638961440882	1.4528512733344614	0.7547876881064204	3.932087988545163E-11	5.761157397215166E-10
RP11-315D16.2	1.5966306103813122	0.8427405220294053	0.7538900883519069	5.341115663082263E-6	2.2027264143128212E-5
CAMKV	1.739238876759352	0.9871403620450389	0.7520985147143132	4.061130287613679E-7	2.177894723145475E-6
IER5L	8.347467231991358	7.596469158741153	0.7509980732502051	2.786659791809143E-14	1.1353612556695327E-12
KIFC1	9.024647731748843	8.274318084360331	0.7503296473885115	1.6456835894018695E-12	3.6505711973430996E-11
KRT78	1.4737328866606016	0.7239125214827462	0.7498203651778554	3.4178942862617134E-6	1.4778416605270257E-5
FAM129C	3.4820728665734446	2.732267654549022	0.7498052120244227	3.6092775853702186E-5	1.224518691966513E-4
ASIP	2.676876197985927	1.9281250493994861	0.7487511485864407	2.004907473374118E-8	1.4611194439811699E-7
SCAND1	10.61253480079224	9.863902029759682	0.7486327710325575	0.0	0.0
LIMD2	9.224789470898628	8.477388564439183	0.7474009064594451	8.886080760106552E-11	1.1510192233503593E-9
SCRIB	10.701901210810393	9.955519283736272	0.7463819270741201	0.0	0.0
TREML4	1.332367148823683	0.5861073071879177	0.7462598416357653	0.0	0.0
UGT2B17	3.000672535800638	2.2548161007135503	0.7458564350870875	0.004888219824174644	0.01026216247122405
TCL1A	3.933711780425607	3.188998779115782	0.7447130013098251	0.0032566808926428603	0.007125260982317609
SH2B2	6.683235646382844	5.939477967000923	0.7437576793819209	5.0716097987901776E-12	9.531904814815967E-11
GJD3	1.1944104189970517	0.45098655120258063	0.7434238677944711	4.147450760605409E-8	2.804804056893639E-7
TTC24	2.33590691591319	1.5927004446791762	0.7432064712340141	9.02801929103525E-7	4.487398671624835E-6
CDC45	7.8102161129263825	7.068859545877464	0.7413565670489186	9.911849119248473E-12	1.709418524240087E-10
TNFRSF4	7.118237864662043	6.3770451997819615	0.7411926648800815	8.630873793435967E-13	2.1070438810463246E-11
FANCA	8.20563550717925	7.464478100086155	0.7411574070930955	3.273492588107274E-12	6.565732050067145E-11
C6orf223	2.5946098669986952	1.8542605946480082	0.740349272350687	1.8444590465016564E-4	5.411839560961522E-4
C8G	4.264471283728051	3.5245117715706535	0.7399595121573976	2.4885771221505593E-10	2.8468571952641947E-9
ACSM1	5.552868722204218	4.813226199395299	0.7396425228089196	3.72519130252158E-4	0.0010145533722375208
HIST1H3B	2.9868846336228803	2.247476540221302	0.7394080934015781	9.059159728486144E-6	3.5457858795441576E-5
ZBTB32	3.973647323572195	3.2344775487893136	0.7391697747828814	5.837041960887746E-11	8.090122389017323E-10
TMEM238	7.311553083748456	6.574508909077582	0.7370441746708742	1.6047285722464721E-10	1.9367340462394134E-9
IDO1	7.287947182242354	6.551155506734192	0.7367916755081616	3.2504897266349975E-4	8.989813045023017E-4
YJEFN3	6.108101694257056	5.372365712061917	0.7357359821951386	2.4369395390522186E-13	7.0897033362969654E-12
PRSS53	4.074788502501557	3.3396395974698967	0.73514890503166	8.056000311285061E-12	1.4347270463690998E-10
GTSE1	7.350628168317275	6.61658268954664	0.7340454787706348	2.128741627416275E-12	4.561016766882965E-11
FBN3	3.1355987315423604	2.401814291515065	0.7337844400272955	0.007311994652283049	0.014747070499156023
GP1BB	6.3790155381210925	5.645379271314457	0.7336362668066352	1.5248440288218035E-9	1.4381387598603151E-8
CALCB	1.6303331499666387	0.8969519483858428	0.7333812015807959	1.5356358029738892E-5	5.680885485224552E-5
SLC1A6	1.9072349812946128	1.1757272180126388	0.731507763281974	0.00431628264566275	0.009179976590308305
OVOL3	1.6166999484926143	0.8877753533742644	0.72892459511835	1.4714907070612071E-8	1.1092213889486219E-7
RP11-5A19.5	4.901748033286549	4.17328001163226	0.7284680216542894	6.189186274596636E-9	5.1049574471446535E-8
IZUMO1	2.171351854914587	1.4435560713335926	0.7277957835809945	4.6078707516272743E-10	4.94219918307632E-9
MIB2	8.685353393774976	7.957745225914641	0.7276081678603354	0.0	0.0
TMEM158	7.018661640599403	6.292042126677456	0.7266195139219462	4.455404482683889E-6	1.8756779112029356E-5
COL9A1	2.134690501761614	1.4081531931839935	0.7265373085776206	0.01908731952153786	0.034523613380300675
AC008443.1	3.9998211991925103	3.2736044063655236	0.7262167928269867	0.0013166584774849666	0.003155544702191895
MFI2	7.940701378215941	7.216498385585362	0.7242029926305786	6.808019291093537E-6	2.7334137418297064E-5
CA6	1.8448357725786015	1.1224261794933073	0.7224095930852943	0.006033608703022053	0.012440176802834555
UTS2	2.968689402947453	2.246783793917599	0.7219056090298541	2.4822751371056384E-6	1.1072053587305385E-5
UBE2S	10.97338043715029	10.251557997051286	0.7218224400990039	2.1094237467877974E-15	1.302265263610148E-13
AMY1C	2.3589564649431125	1.6375403882647983	0.7214160766783142	0.011843362378207156	0.022635251929049083
CD19	4.212749312301605	3.4917836178438897	0.720965694457715	9.425827821771815E-4	0.002341287183443921
CRLF1	7.7102816572855115	6.9927892033996555	0.717492453885856	3.1342641846565655E-5	1.0768009683260775E-4
TNFRSF13C	3.7919422057290046	3.0744529245684564	0.7174892811605482	3.5131673498112193E-6	1.5132876957133852E-5
PADI2	8.658873791516935	7.941484481003522	0.717389310513413	4.346775756176591E-4	0.001166570587555085
SH2D2A	6.616825951511914	5.900064680487492	0.7167612710244224	1.0325451837989164E-7	6.323037285590405E-7
FAM72C	4.880044310361138	4.163412811309415	0.7166314990517231	6.309929619030541E-5	2.0321209234621434E-4
C18orf56	5.614214391065464	4.898245399321931	0.7159689917435328	1.4738501530331405E-9	1.3972805302987796E-8
WNT10A	4.34876650676056	3.632831791222804	0.715934715537756	4.556152437362737E-5	1.5116897101339073E-4
RLTPR	6.039804202939243	5.32506758723669	0.7147366157025532	1.6736353821711347E-6	7.80144550296921E-6
CLDN9	4.006835646985349	3.2924421198728457	0.7143935271125037	5.937769494535061E-6	2.416506324792682E-5
NPM2	5.2350782689015825	4.52177896827564	0.713299300625942	3.140727504624685E-6	1.3710193987110444E-5
C5orf27	2.7978982862185156	2.084903986777133	0.7129942994413825	3.038832519630663E-5	1.046779229194508E-4
SRPK3	5.299451825373856	4.586673204290821	0.7127786210830349	6.715211538305121E-4	0.0017251718512570583
MVD	9.399928714652454	8.687907707123061	0.7120210075293922	1.1102230246251565E-16	1.0422361713646057E-14
PRR22	5.815897653656549	5.104948036472081	0.7109496171844683	2.4181767699360535E-12	5.0972031636661345E-11
C19orf60	9.922183341379592	9.211453342855897	0.7107299985236946	0.0	0.0
RTEL1-TNFRSF6B	5.93090574100182	5.221086684863731	0.7098190561380893	4.0538683521162966E-12	7.837478814091506E-11
CCDC85B	8.749929547061793	8.040340120132068	0.7095894269297247	1.0102585434879074E-11	1.7357385466039406E-10
TAP2	9.478872840051586	8.76948020678477	0.7093926332668161	3.6080027854268337E-12	7.10366991656146E-11
FOLR3	1.9389000607140998	1.2298495475521365	0.7090505131619633	2.950296968950994E-7	1.631172082529918E-6
PNMA3	2.859408906460668	2.150424965945628	0.70898394051504	6.484558860619938E-5	2.0821013041186584E-4
REC8	7.461056509084914	6.753069065444285	0.7079874436406293	1.4425705074927464E-10	1.76441195986957E-9
GGT2	2.208850833967694	1.5017025036034255	0.7071483303642685	2.071547891002723E-7	1.183036381026704E-6
DLX5	4.889268285778973	4.182159645379016	0.7071086403999569	8.895730837621407E-6	3.4878159314265035E-5
PRSS3	3.0021362937283063	2.2953137093055864	0.7068225844227198	0.0018371645890382649	0.004251930549696897
FOXC1	7.1254813213602075	6.418829200513867	0.7066521208463401	0.009017650371998864	0.017756454597777416
HLA-G	4.268262007759686	3.5625994715938423	0.705662536165844	1.4408494325435228E-6	6.835308639094201E-6
ADM5	4.771156552638415	4.06571665313095	0.7054398995074651	1.9401941164787218E-9	1.7963810497870098E-8
TSKS	2.304890598439515	1.5995147983732736	0.7053758000662416	3.0434987863259266E-10	3.398418142033585E-9
HMSD	3.1686184515770583	2.464299625845422	0.7043188257316362	3.420805801402915E-4	9.416522862023865E-4
CTLA4	5.121780696974936	4.417660736963207	0.7041199600117292	3.7893733332294843E-6	1.619621383355442E-5
CPNE7	6.94586784854006	6.241821761764704	0.7040460867753566	3.221476805037593E-5	1.1032255655010276E-4
ISL2	1.8066418786432044	1.1027321556600427	0.7039097229831617	1.37759582852226E-7	8.204308446385676E-7
IL12RB2	4.322111662825627	3.618577343039637	0.70353431978599	7.6950198818726E-4	0.0019504760207190506
FOXD3	2.773998006973606	2.0707252285606863	0.7032727784129196	5.9590764833306054E-5	1.930393114806421E-4
KLHDC7B	6.183656240728061	5.480682220198953	0.7029740205291075	2.6799483053885353E-4	7.552958609987002E-4
RTN4R	6.795848396019911	6.093734745579714	0.7021136504401975	6.272760089132134E-13	1.5955238371965702E-11
ADCK5	8.02711259947795	7.325533044131202	0.7015795553467488	0.0	0.0
C6orf15	3.2413096925161913	2.5397944739218588	0.7015152185943325	0.06016244706433993	0.09516880795064352
C4BPA	2.7837485575976615	2.0822841633574045	0.701464394240257	0.001495786850978842	0.0035332386679671427
MAMDC4	5.546684342098034	4.845690153957627	0.7009941881404069	1.3406031840190735E-10	1.6518988624732995E-9
PI3	5.011234131811817	4.310783814732722	0.7004503170790954	0.02732064934311862	0.047382503174638255
CYP2D6	4.450302587632775	3.749879326793425	0.7004232608393499	6.11471429046162E-10	6.341752657055069E-9
AC136297.1	7.241837080757254	6.542045970135742	0.6997911106215113	5.954301487420821E-6	2.4221518581395576E-5
HOXB13	3.2714924781328714	2.571835270325007	0.6996572078078644	0.009629456284292792	0.018818720662038883
CENPW	9.305632639250724	8.60609924636358	0.6995333928871439	1.9378540994097193E-9	1.7951271036851376E-8
S100A8	9.15669028944819	8.457528513780634	0.6991617756675552	0.007702090418794438	0.015436389425232126
KRT17	10.333489589335167	9.634846887536618	0.6986427017985495	0.009929302614660629	0.01934864746610308
RP11-293I14.2	3.1756159319778736	2.4772079853327305	0.6984079466451432	9.571869560720536E-4	0.0023752948418019133
LYG1	4.818857021802612	4.12055476351577	0.6983022582868417	3.4161562467716067E-13	9.48187444339458E-12
TREX2	3.8109281989498855	3.112905235999429	0.6980229629504566	1.7552248543495352E-10	2.0865636453925413E-9
IL1R2	4.882755368759958	4.185031772659414	0.6977235961005439	1.6809455417710062E-5	6.159633844413192E-5
CTC-479C5.12	5.260075820171	4.5637953168542404	0.6962805033167596	1.1769474284051284E-12	2.7235789791758832E-11
ECEL1	4.29827233053276	3.602912318364221	0.695360012168539	1.1639435106847174E-5	4.4495674258165556E-5
SCRG1	2.814942369128129	2.1196367610053795	0.6953056081227493	0.04869300394463305	0.07906535198285103
NOXO1	4.151469831068738	3.4562236321782946	0.6952461988904433	5.976412679964405E-6	2.428976293852081E-5
NPB	2.686080761957867	1.9916352308083594	0.6944455311495077	1.944104080808806E-5	7.011093766275243E-5
PLK1	9.033308326944947	8.338916431512523	0.6943918954324246	1.078457434466884E-9	1.0536945706282668E-8
MOG	1.430776509427857	0.736453783869408	0.6943227255584491	8.341453068271276E-4	0.0020982671723668023
HIST1H2BO	4.936235714509411	4.2425747563464205	0.6936609581629902	1.769322257849648E-5	6.451030422413973E-5
FAM132A	4.822020050119213	4.1286639508047	0.6933560993145127	1.9060541756044103E-7	1.0960864744587154E-6
C2orf70	4.375022917997578	3.682056482713493	0.692966435284085	1.7780651863974484E-4	5.23813056853289E-4
ARL9	4.786206740078248	4.095564992374293	0.690641747703955	5.347649741205274E-5	1.7494412984880625E-4
RP11-552F3.12	3.2381443969268875	2.5495231142593506	0.6886212826675369	5.403677505455562E-12	1.0093515356857096E-10
C9orf173	2.3873922572041666	1.698794714689853	0.6885975425143136	5.641511346965444E-8	3.6772800519303747E-7
S100A9	10.921689819264186	10.234154833614436	0.6875349856497497	0.008818191591161706	0.017401333325196337
GSTT2	7.36458734095999	6.677371463907858	0.6872158770521324	2.8983485817146715E-5	1.0027493231418616E-4
LRFN1	6.203370520521576	5.516370850042476	0.6869996704790999	1.1375345110309354E-12	2.6458210108423237E-11
ABHD16B	6.724786544019053	6.038021793689203	0.68676475032985	1.6986412276764895E-14	7.454374467094994E-13
KCNN4	8.75323450480083	8.066590152188086	0.6866443526127437	5.254638707419268E-5	1.7208681916835048E-4
LAG3	6.20553789732201	5.51924425957173	0.6862936377502802	8.383821153090665E-6	3.3020361340849304E-5
APOBEC3B	8.154098350836021	7.469315839224	0.6847825116120205	8.947184209073811E-7	4.454513909667912E-6
CCL7	3.322589804667336	2.6382113627492103	0.6843784419181258	0.0010529499525365749	0.0025833658272391355
KLK6	5.63758559474569	4.953360133608514	0.6842254611371761	0.08858240334937995	0.1335150815028476
CHST2	6.478239862730983	5.7946614920374	0.6835783706935832	4.5513663393670356E-8	3.048528274091668E-7
RBBP8NL	6.836394551494721	6.152949785356432	0.6834447661382894	1.184607967275042E-13	3.804952433864738E-12
TMEM249	3.7279554061225624	3.046087838623071	0.6818675674994914	2.734762290956816E-6	1.2079915314796394E-5
PKMYT1	9.543167725973124	8.861706422522419	0.6814613034507051	5.9257043716343105E-12	1.0989707537291656E-10
CCDC88B	8.146901772847272	7.466156328237682	0.68074544460959	2.670641485735814E-12	5.495787880024932E-11
HIST1H3A	2.2254945430286703	1.544917216151086	0.6805773268775843	1.5507760696698014E-6	7.294094468188643E-6
LGALS7B	5.671617878772118	4.992151951885221	0.6794659268868966	0.006106042395244593	0.012561080323302217
TCTE3	2.2323385296163836	1.5533704327916522	0.6789680968247314	8.1556983388964E-12	1.449088567297378E-10
